Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 11:50:11,4.0,1.91,0.18,0.45,0.19,23.19 °C,1.66,94.71 KPa,2.67,29.05 %,0.96,91.60 Kohms,0.19,31971,0,1.8,1.94,2.93,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,364 ppb,0.020,889ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:50:16,4.0,1.96,0.18,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.06 %,0.96,91.60 Kohms,0.19,31999,0,2.04,1.95,2.93,0.32,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,364 ppb,0.020,886ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:50:21,4.0,1.92,0.19,0.45,0.18,23.18 °C,1.66,94.72 KPa,2.67,29.05 %,0.96,91.70 Kohms,0.19,31991,0,1.94,1.95,2.96,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,367 ppb,0.020,887ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.29 %,0.82,24.57 °C,2.07
16-07-2025 11:50:26,4.0,1.84,0.18,0.45,0.18,23.19 °C,1.66,94.72 KPa,2.67,29.05 %,0.96,91.60 Kohms,0.19,32003,0,1.81,1.93,2.97,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,361 ppb,0.019,890ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:50:31,4.0,1.69,0.17,0.45,0.18,23.18 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.40 Kohms,0.19,31999,0,2.06,1.95,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,355 ppb,0.019,888ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.28 %,0.82,24.57 °C,2.07
16-07-2025 11:50:36,4.0,1.52,0.18,0.45,0.18,23.18 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.20 Kohms,0.19,32007,0,1.86,1.93,2.96,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,356 ppb,0.019,881ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.78 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:50:41,4.0,1.89,0.18,0.45,0.19,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.30 Kohms,0.19,31999,0,1.96,1.94,2.94,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,369 ppb,0.020,893ppm,0.03,25.83 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:50:46,4.0,1.55,0.18,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,92.00 Kohms,0.19,31982,0,2.06,1.95,2.97,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,366 ppb,0.020,878ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.57 °C,2.07
16-07-2025 11:50:51,4.0,1.27,0.18,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.00 %,0.96,91.70 Kohms,0.19,31998,0,1.83,1.93,2.97,0.32,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,364 ppb,0.020,876ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:50:56,4.0,1.14,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.60 Kohms,0.19,31990,0,2.05,1.93,2.94,0.36,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,356 ppb,0.019,866ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:51:01,4.0,1.24,0.19,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.02 %,0.96,91.60 Kohms,0.19,32008,0,1.81,1.94,2.93,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,358 ppb,0.019,893ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:51:06,4.0,1.51,0.18,0.45,0.18,23.20 °C,1.66,94.71 KPa,2.67,29.03 %,0.96,91.80 Kohms,0.19,31992,0,2.03,1.93,2.97,0.34,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,362 ppb,0.019,879ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:51:11,4.0,1.8,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.90 Kohms,0.19,32024,0,1.94,1.94,2.97,0.32,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,360 ppb,0.019,889ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:51:16,4.0,1.98,0.18,0.45,0.18,23.20 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.80 Kohms,0.19,32002,0,1.9,1.95,2.96,0.32,256 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,365 ppb,0.020,891ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:51:21,4.0,1.79,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.02 %,0.96,91.60 Kohms,0.19,31997,0,2.02,1.95,2.94,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,357 ppb,0.019,883ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:51:26,4.0,1.26,0.18,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.60 Kohms,0.19,32000,0,1.81,1.93,2.97,0.33,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,360 ppb,0.019,892ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.60 °C,2.07
16-07-2025 11:51:31,4.0,1.17,0.18,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.80 Kohms,0.19,31984,0,2.07,1.93,2.97,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,366 ppb,0.020,873ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:51:36,4.0,1.56,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,29.00 %,0.92,91.80 Kohms,0.19,31999,0,1.81,1.95,2.97,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,362 ppb,0.019,888ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:51:41,4.0,1.9,0.17,0.44,0.18,23.20 °C,1.66,94.71 KPa,2.67,29.01 %,0.96,91.20 Kohms,0.19,32006,0,2.06,1.93,2.96,0.33,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,108 ppm,0.35,357 ppb,0.019,881ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:51:46,4.0,1.94,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.99 %,0.92,91.60 Kohms,0.19,32005,0,1.92,1.93,2.97,0.35,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,366 ppb,0.020,890ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:51:51,4.0,1.55,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.98 %,0.92,91.30 Kohms,0.19,32019,0,1.98,1.95,2.93,0.33,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,359 ppb,0.019,887ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.00 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:51:56,4.0,1.17,0.19,0.45,0.19,23.20 °C,1.66,94.71 KPa,2.67,28.97 %,0.92,92.11 Kohms,0.19,32008,0,1.95,1.93,2.94,0.36,256 ppm,0.83,364 ppm,1.17,107 ppm,0.35,109 ppm,0.35,365 ppb,0.020,895ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:52:01,4.0,1.25,0.18,0.44,0.18,23.20 °C,1.66,94.71 KPa,2.67,28.98 %,0.92,92.31 Kohms,0.19,32002,0,1.83,1.93,2.94,0.35,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,109 ppm,0.35,365 ppb,0.020,903ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.58 °C,2.07
16-07-2025 11:52:06,4.0,1.72,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.50 Kohms,0.19,32020,0,2.08,1.95,2.96,0.34,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,360 ppb,0.019,893ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:52:11,4.0,1.96,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.95 %,0.92,91.90 Kohms,0.19,32012,0,1.8,1.93,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,359 ppb,0.019,897ppm,0.03,25.84 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:52:16,4.0,1.86,0.18,0.45,0.18,23.20 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.70 Kohms,0.19,32015,0,2.06,1.93,2.96,0.34,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,352 ppb,0.019,882ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.60 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:52:21,4.0,1.47,0.19,0.45,0.18,23.20 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.80 Kohms,0.19,31998,0,1.9,1.94,2.93,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,361 ppb,0.019,889ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:52:26,4.0,1.2,0.18,0.45,0.19,23.20 °C,1.66,94.71 KPa,2.67,28.97 %,0.92,91.50 Kohms,0.19,32011,0,1.99,1.95,2.94,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,108 ppm,0.35,357 ppb,0.019,891ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:52:31,4.0,1.18,0.17,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.90 Kohms,0.19,32005,0,1.93,1.96,2.97,0.33,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,371 ppb,0.020,907ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.29 %,0.82,24.59 °C,2.07
16-07-2025 11:52:36,4.0,1.37,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.50 Kohms,0.19,32002,0,1.81,1.93,2.94,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,364 ppb,0.020,879ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.31 %,0.82,24.59 °C,2.07
16-07-2025 11:52:41,4.0,1.68,0.18,0.44,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.96 %,0.92,91.80 Kohms,0.19,32010,0,2.08,1.96,2.94,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,370 ppb,0.020,890ppm,0.03,25.84 °C,1.72,94.72 KPa,2.67,35.79 %,1.15,12946.86 Kohms,27.19,7.40 ppb,0.023,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:52:46,4.0,1.92,0.18,0.44,0.18,23.20 °C,1.66,94.71 KPa,2.67,28.98 %,0.92,91.40 Kohms,0.19,32010,0,1.84,1.94,2.93,0.35,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,362 ppb,0.019,860ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.00 ppb,0.023,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:52:51,4.0,1.96,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.97 %,0.92,92.11 Kohms,0.19,32002,0,1.99,1.96,2.97,0.35,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,359 ppb,0.019,877ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.80 %,1.15,12946.86 Kohms,27.19,7.00 ppb,0.023,25.30 %,0.82,24.57 °C,2.07
16-07-2025 11:52:56,4.0,1.74,0.18,0.45,0.18,23.19 °C,1.66,94.71 KPa,2.67,28.99 %,0.92,91.90 Kohms,0.19,32013,0,2.06,1.94,2.97,0.35,257 ppm,0.83,363 ppm,1.17,108 ppm,0.35,108 ppm,0.35,363 ppb,0.019,878ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,6.60 ppb,0.019,25.30 %,0.82,24.58 °C,2.07
16-07-2025 11:53:01,4.0,1.83,0.18,0.45,0.19,23.21 °C,1.66,94.70 KPa,2.67,28.93 %,0.92,91.90 Kohms,0.19,31992,0,1.81,1.94,2.94,0.32,257 ppm,0.83,364 ppm,1.17,107 ppm,0.35,108 ppm,0.35,357 ppb,0.019,875ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,6.60 ppb,0.019,25.32 %,0.82,24.58 °C,2.07
16-07-2025 11:53:06,4.0,1.32,0.18,0.44,0.18,23.20 °C,1.66,94.70 KPa,2.67,28.94 %,0.92,91.50 Kohms,0.19,32005,0,2.08,1.94,2.97,0.32,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,108 ppm,0.35,362 ppb,0.019,891ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,6.80 ppb,0.019,25.30 %,0.82,24.59 °C,2.07
16-07-2025 11:53:11,4.0,1.17,0.18,0.45,0.18,23.21 °C,1.66,94.70 KPa,2.67,28.95 %,0.92,92.00 Kohms,0.19,31992,0,2.02,1.94,2.95,0.35,257 ppm,0.83,364 ppm,1.17,108 ppm,0.35,109 ppm,0.35,369 ppb,0.020,873ppm,0.03,25.85 °C,1.72,94.72 KPa,2.67,35.82 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.30 %,0.82,24.60 °C,2.07
16-07-2025 11:53:16,4.0,1.68,0.18,0.45,0.18,23.21 °C,1.66,94.70 KPa,2.67,28.95 %,0.92,92.00 Kohms,0.19,32008,0,1.89,1.93,2.94,0.33,257 ppm,0.83,363 ppm,1.17,107 ppm,0.35,109 ppm,0.35,375 ppb,0.020,898ppm,0.03,25.85 °C,1.72,94.73 KPa,2.67,35.81 %,1.15,12946.86 Kohms,27.19,7.20 ppb,0.023,25.31 %,0.82,24.58 °C,2.07
16-07-2025 12:19:29,3.0,1.42,0.18,0.44,0.18,23.49 °C,1.66,94.68 KPa,2.67,29.18 %,0.96,0.00 Kohms,0.00,31563,0,2.07,1.93,3.23,0.32,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,106 ppm,0.34,428 ppb,0.023,1036ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.32 %,1.19,12946.86 Kohms,27.19,22.40 ppb,0.072,25.42 %,0.82,25.00 °C,2.12
16-07-2025 12:19:34,3.0,1.87,0.18,0.44,0.18,23.49 °C,1.66,94.68 KPa,2.67,29.20 %,0.96,78.91 Kohms,0.17,31584,0,1.89,1.94,3.25,0.36,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,107 ppm,0.35,442 ppb,0.024,1051ppm,0.04,25.98 °C,1.72,94.70 KPa,2.67,36.33 %,1.19,12946.86 Kohms,27.19,22.60 ppb,0.072,25.41 %,0.82,25.00 °C,2.12
16-07-2025 12:19:39,3.0,2.06,0.19,0.44,0.17,23.52 °C,1.66,94.68 KPa,2.67,29.21 %,0.96,77.03 Kohms,0.16,31615,0,1.95,1.93,3.25,0.32,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,107 ppm,0.35,438 ppb,0.024,1036ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.31 %,1.19,12946.86 Kohms,27.19,22.60 ppb,0.072,25.42 %,0.82,25.00 °C,2.07
16-07-2025 12:19:44,3.0,1.87,0.18,0.44,0.18,23.53 °C,1.66,94.68 KPa,2.67,29.18 %,0.96,78.47 Kohms,0.16,31616,0,1.89,1.93,3.3,0.35,263 ppm,0.85,380 ppm,1.23,112 ppm,0.36,108 ppm,0.35,443 ppb,0.024,1060ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.29 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.40 %,0.82,25.00 °C,2.07
16-07-2025 12:19:49,3.0,1.49,0.18,0.45,0.19,23.53 °C,1.66,94.68 KPa,2.67,29.17 %,0.96,79.44 Kohms,0.17,31636,0,2.08,1.93,3.3,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,107 ppm,0.35,451 ppb,0.024,1065ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.29 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.41 %,0.82,25.00 °C,2.12
16-07-2025 12:19:54,3.0,1.21,0.17,0.44,0.18,23.53 °C,1.66,94.68 KPa,2.67,29.16 %,0.96,80.04 Kohms,0.17,31658,0,1.85,1.95,3.28,0.32,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,108 ppm,0.35,445 ppb,0.024,1070ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.29 %,1.19,12946.86 Kohms,27.19,22.60 ppb,0.072,25.39 %,0.82,25.00 °C,2.12
16-07-2025 12:19:59,3.0,1.25,0.18,0.45,0.19,23.53 °C,1.66,94.68 KPa,2.67,29.14 %,0.96,80.43 Kohms,0.17,31669,0,2.06,1.95,3.31,0.32,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,108 ppm,0.35,450 ppb,0.024,1085ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.30 %,1.19,12946.86 Kohms,27.19,22.60 ppb,0.072,25.39 %,0.82,25.00 °C,2.12
16-07-2025 12:20:04,3.0,1.53,0.18,0.44,0.18,23.53 °C,1.66,94.68 KPa,2.67,29.14 %,0.96,80.90 Kohms,0.17,31673,0,1.87,1.92,3.33,0.32,262 ppm,0.85,379 ppm,1.22,112 ppm,0.36,108 ppm,0.35,445 ppb,0.024,1068ppm,0.04,25.99 °C,1.72,94.70 KPa,2.67,36.28 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.41 %,0.82,25.00 °C,2.07
16-07-2025 12:20:09,3.0,1.67,0.18,0.45,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.12 %,0.96,81.53 Kohms,0.17,31686,0,2.07,1.95,3.32,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,109 ppm,0.35,448 ppb,0.024,1065ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.28 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.39 %,0.82,25.00 °C,2.12
16-07-2025 12:20:14,3.0,1.88,0.18,0.45,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.12 %,0.96,81.76 Kohms,0.17,31677,0,1.8,1.93,3.34,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,109 ppm,0.35,451 ppb,0.024,1082ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.27 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.39 %,0.82,25.00 °C,2.12
16-07-2025 12:20:19,3.0,1.81,0.18,0.44,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.09 %,0.96,82.00 Kohms,0.17,31683,0,2.09,1.92,3.33,0.32,262 ppm,0.85,380 ppm,1.23,111 ppm,0.36,108 ppm,0.35,448 ppb,0.024,1085ppm,0.04,26.01 °C,1.74,94.70 KPa,2.67,36.26 %,1.19,12946.86 Kohms,27.19,23.00 ppb,0.075,25.39 %,0.82,25.00 °C,2.12
16-07-2025 12:20:24,3.0,1.5,0.19,0.45,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.11 %,0.96,82.17 Kohms,0.17,31674,0,1.81,1.94,3.35,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,109 ppm,0.35,446 ppb,0.024,1080ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.27 %,1.19,12946.86 Kohms,27.19,23.00 ppb,0.075,25.38 %,0.82,25.00 °C,2.07
16-07-2025 12:20:29,3.0,1.22,0.18,0.45,0.19,23.54 °C,1.66,94.68 KPa,2.67,29.08 %,0.96,82.65 Kohms,0.17,31691,0,2.08,1.92,3.34,0.33,262 ppm,0.85,380 ppm,1.23,111 ppm,0.36,109 ppm,0.35,449 ppb,0.024,1084ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.25 %,1.19,12946.86 Kohms,27.19,23.00 ppb,0.075,25.37 %,0.82,25.00 °C,2.12
16-07-2025 12:20:34,3.0,1.17,0.18,0.44,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.11 %,0.96,82.73 Kohms,0.17,31685,0,1.82,1.91,3.38,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,109 ppm,0.35,453 ppb,0.024,1087ppm,0.04,26.00 °C,1.74,94.70 KPa,2.67,36.25 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.37 %,0.82,25.00 °C,2.07
16-07-2025 12:20:39,3.0,1.34,0.18,0.44,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.09 %,0.96,82.82 Kohms,0.17,31701,0,2.02,1.94,3.35,0.35,262 ppm,0.85,380 ppm,1.23,111 ppm,0.36,109 ppm,0.35,447 ppb,0.024,1072ppm,0.04,26.01 °C,1.74,94.70 KPa,2.67,36.23 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.37 %,0.82,25.01 °C,2.12
16-07-2025 12:20:44,3.0,1.6,0.17,0.44,0.18,23.54 °C,1.66,94.68 KPa,2.67,29.08 %,0.96,83.06 Kohms,0.17,31691,0,1.9,1.94,3.38,0.35,262 ppm,0.85,380 ppm,1.23,112 ppm,0.36,109 ppm,0.35,448 ppb,0.024,1087ppm,0.04,26.01 °C,1.74,94.70 KPa,2.67,36.22 %,1.19,12946.86 Kohms,27.19,22.80 ppb,0.072,25.36 %,0.82,25.00 °C,2.12
